"","userId","movieId","rating","timestamp","index","bin","check"
"88704",573,480,5,1186722173,418,60,573480
"38722",266,1093,4,944940340,831,20,2661093
"54140",357,153,2.5,1348611273,126,87,357153
"47669",307,55765,4.5,1204234614,6592,63,30755765
"54070",356,38886,4,1229140144,6009,67,35638886
"78",1,1220,5,964981909,920,24,11220
"28497",198,2916,4,1034135655,2192,35,1982916
"63068",414,2264,3,961518683,1682,23,4142264
"65737",423,1304,4,1155285445,1001,55,4231304
"98816",608,782,2.5,1117415630,617,49,608782
"85028",552,2746,3.5,1111473138,2066,48,5522746
"26349",182,1580,2.5,1054779951,1182,38,1821580
"92984",599,1047,2.5,1498516150,800,112,5991047
"62588",414,724,2,961518367,587,23,414724
"41383",280,49286,3.5,1348533342,6335,87,28049286
"41630",282,5481,4,1514069456,3898,114,2825481
"83752",534,6550,4.5,1459787996,4428,105,5346550
"30336",212,6350,4,1490203098,4342,110,2126350
"79396",492,1006,4,863976722,764,7,4921006
"6185",42,2918,4,996258118,2194,29,422918
"15590",103,318,5,1431954380,277,101,103318
"12298",76,1206,4.5,1439166958,906,102,761206
"54171",357,551,5,1348610694,483,87,357551
"92179",597,125,4,940361937,108,20,597125
"83080",525,116823,3,1476479834,8554,108,525116823
"26159",182,319,4.5,1057526383,278,39,182319
"62255",413,2028,5,1484439998,1502,110,4132028
"9309",63,5218,4,1443290261,3740,103,635218
"90456",588,333,4,839317014,291,3,588333
"3527",21,93510,3,1468114339,7827,107,2193510
"11972",73,103141,4.5,1464196999,8171,106,73103141
"74485",474,5670,3,1059398547,4008,39,4745670
"81543",517,272,1,1488399245,234,110,517272
"87537",564,539,3,1478453926,472,109,564539
"95477",600,2455,2,1237707868,1845,69,6002455
"49935",321,231,3,843212424,197,3,321231
"82000",520,520,4,1326609712,455,83,520520
"68853",448,1276,5,1019130913,974,33,4481276
"77100",482,185,4,1105396893,156,47,482185
"11705",70,2858,4,1355185380,2144,88,702858
"36891",249,50068,4,1415415590,6360,98,24950068
"99749",610,3703,4.5,1493850272,2761,111,6103703
"56397",373,207,3,846830439,175,4,373207
"65729",423,356,5,1155285844,314,55,423356
"79000",489,34520,2,1333832934,5941,85,48934520
"69532",448,6539,3.5,1066291868,4421,40,4486539
"58167",381,1088,3.5,1168664508,826,57,3811088
"61233",401,31658,3.5,1510449709,5777,114,40131658
"100748",610,128360,4.5,1493847496,8739,111,610128360
"28335",197,2028,3,947462973,1502,21,1972028
"26064",181,485,3,845469928,422,4,181485
"14615",91,5500,3.5,1112716948,3908,48,915500
"34274",232,7373,3.5,1218166086,4909,65,2327373
"19960",132,364,4.5,1157921351,322,56,132364
"72377",466,74458,4.5,1439916017,7241,102,46674458
"28026",192,356,5,835129257,314,2,192356
"5306",36,996,2.5,1100803714,758,46,36996
"5361",37,292,4,845239483,253,4,37292
"14277",91,1101,3,1112711132,838,48,911101
"83428",529,733,5,855583292,592,6,529733
"39349",274,616,3.5,1172269418,527,58,274616
"35369",239,1208,5,1221158727,908,66,2391208
"100261",610,54259,4,1493847815,6512,111,61054259
"34433",232,37384,3.5,1214863051,5979,65,23237384
"11086",68,5989,3.5,1158531389,4153,56,685989
"14403",91,2100,3,1112713775,1562,48,912100
"3910",24,318,4.5,1458941989,277,105,24318
"40628",275,866,5,1049078821,661,38,275866
"73722",474,2167,2,974667447,1622,25,4742167
"28096",195,111,2,994276257,98,28,195111
"58468",381,45186,3,1164383055,6182,57,38145186
"84475",542,4886,3.5,1163386824,3563,56,5424886
"89879",583,6188,3,1481474507,4239,109,5836188
"6878",46,10,3,834787826,9,2,4610
"97236",605,3081,3,1277176058,2324,75,6053081
"94559",599,45221,2.5,1498513719,6185,112,59945221
"28234",195,3535,2,997909336,2637,29,1953535
"34171",232,5941,4,1182909893,4123,60,2325941
"17924",112,161,1.5,1513989954,134,114,112161
"85337",555,357,4,978746353,315,26,555357
"67618",438,260,5,1105650450,224,47,438260
"43825",292,70286,2,1483193915,7073,109,29270286
"43392",290,2699,3,975032185,2026,25,2902699
"44221",294,2136,3,966596438,1593,24,2942136
"29401",202,293,5,974912991,254,25,202293
"54094",356,53956,3.5,1229140216,6500,67,35653956
"49309",318,6874,3,1261342621,4607,73,3186874
"53053",350,858,3,864941118,659,7,350858
"75669",477,2470,4,1200941084,1857,63,4772470
"21296",140,2078,4,1021899034,1542,33,1402078
"22168",147,1639,5,1203267694,1230,63,1471639
"21497",140,4889,3,1020883962,3566,33,1404889
"59619",387,2455,3.5,1154834601,1845,55,3872455
"93807",599,4103,3,1519124149,3055,115,5994103
"16435",105,5782,3.5,1446572013,4052,103,1055782
"48476",313,2867,5,1030475795,2152,34,3132867
"26404",182,1911,2.5,1055156295,1392,39,1821911
"48451",313,2532,3,1030475005,1907,34,3132532
"688",6,288,2,845553283,249,4,6288
"42160",288,355,3,978470481,313,26,288355
"58041",380,140956,3,1534176158,9013,118,380140956
"96150",603,194,5,963179538,164,23,603194
"10006",66,356,5,1093747854,314,45,66356
"41945",286,4995,5,1119563940,3635,49,2864995
"77791",483,54503,4,1415576305,6520,98,48354503
"613",6,126,3,845555342,109,4,6126
"55137",365,116797,3,1488332615,8551,110,365116797
"54938",365,3421,3,1489796954,2552,110,3653421
"58743",382,49647,3.5,1515172451,6342,115,38249647
"26704",182,3915,4,1126561673,2915,50,1823915
"12148",74,26578,4,1207501220,5517,64,7426578
"27473",186,3175,5,1031081566,2391,35,1863175
"15604",103,555,5,1431957445,486,101,103555
"6796",45,3753,5,1007995101,2804,31,453753
"54086",356,48744,4.5,1229140932,6312,67,35648744
"4530",28,7438,4,1234341377,4926,68,287438
"31829",219,4963,5,1194686334,3609,62,2194963
"87837",567,3424,4,1525284084,2555,116,5673424
"32089",220,912,5,1230061664,694,67,220912
"85329",555,318,5,978840009,277,26,555318
"38530",265,534,4,965318191,467,24,265534
"48227",312,5478,4,1043175878,3895,37,3125478
"28858",199,5500,4.5,1094309746,3908,45,1995500
"27890",190,5630,4,1504310439,3986,113,1905630
"21395",140,3508,4,1004111443,2619,30,1403508
"97625",606,1416,3.5,1171501592,1090,58,6061416
"51821",335,592,5,1261542361,509,73,335592
"54319",357,2355,3,1348610328,1756,87,3572355
"8903",62,8529,4.5,1521489778,5213,116,628529
"16683",105,69529,5,1448210557,7048,104,10569529
"94105",599,6051,3,1498524971,4188,112,5996051
"39389",274,919,3.5,1171427932,701,58,274919
"2928",19,3535,2,965703221,2637,24,193535
"22365",152,111,5,1450867646,98,104,152111
"31357",217,2605,2,955935493,1961,22,2172605
"67656",438,594,4,1105911897,511,47,438594
"64739",414,64983,3,1249833179,6913,71,41464983
"52513",342,3174,4,1042822111,2390,36,3423174
"34852",233,49272,3.5,1530047116,6329,117,23349272
"42164",288,367,2,978559595,325,26,288367
"25250",177,3461,2,1435536531,2585,101,1773461
"44689",298,2572,2.5,1476632985,1939,108,2982572
"35599",240,153,3,849122096,126,4,240153
"32935",224,1393,5,971812919,1072,25,2241393
"18791",121,163,4,847656374,136,4,121163
"87505",563,108190,3.5,1441844916,8329,102,563108190
"30538",213,2162,3.5,1316195159,1617,82,2132162
"53977",356,3793,3.5,1229143154,2832,67,3563793
"61802",409,2795,5,968979010,2100,24,4092795
"99223",608,4022,3,1117408281,3002,49,6084022
"12645",80,57368,4,1377308385,6647,92,8057368
"66949",432,6378,4.5,1335139595,4355,85,4326378
"29321",201,1378,4,939821323,1060,19,2011378
"78722",489,2160,3.5,1333022977,1615,84,4892160
"12594",80,6281,3.5,1377307782,4291,92,806281
"44911",298,6373,2.5,1447598221,4350,103,2986373
"72691",469,1954,4,965333863,1430,24,4691954
"76202",479,4718,3,1039362308,3454,36,4794718
"40011",274,5816,3,1171944300,4070,58,2745816
"74081",474,3475,4,1102081377,2595,46,4743475
"53031",350,637,3,864941053,540,7,350637
"9258",63,2959,5,1443200442,2224,103,632959
"49055",318,1035,2.5,1262805813,792,73,3181035
"77607",483,4367,3,1215896517,3226,65,4834367
"53047",350,802,3,864941053,630,7,350802
"51006",330,555,5,1285905593,486,77,330555
"77502",483,2640,3.5,1178293871,1985,59,4832640
"43888",292,95510,3.5,1387893620,7909,94,29295510
"59260",387,170,3,1117414894,142,49,387170
"81019",512,300,4,841449359,260,3,512300
"76007",477,69951,4,1268551277,7065,74,47769951
"3186",20,5293,3.5,1054037273,3780,38,205293
"51456",332,2085,3.5,1352672507,1548,88,3322085
"9855",64,6331,4.5,1161620595,4326,56,646331
"88082",567,122916,3,1525285052,8676,116,567122916
"83951",534,86911,4,1459787998,7594,105,53486911
"16605",105,48516,5,1446571700,6298,103,10548516
"19938",132,207,2.5,1157979087,175,56,132207
"73302",474,919,4.5,1100291792,701,46,474919
"33694",229,296,5,836941258,257,2,229296
"86554",560,112552,3.5,1469657571,8448,107,560112552
"18260",115,3753,4,977610173,2804,26,1153753
"44201",294,2053,1,966596876,1520,24,2942053
"7129",50,899,4,1514238688,681,114,50899
"25890",179,47,4,840907616,43,3,17947
"28168",195,1912,4,974709814,1393,25,1951912
"45700",303,1374,5,1053303250,1056,38,3031374
"85295",555,21,4,978746440,20,26,55521
"95934",601,74946,4,1521395446,7267,116,60174946
"33699",229,342,4,838143659,300,3,229342
"70387",448,135861,4,1466434592,8904,107,448135861
"57307",380,3578,4,1493474154,2670,111,3803578
"18297",116,1183,3,1337200232,885,85,1161183
"33538",226,54272,4,1188887597,6513,61,22654272
"86696",561,1573,2.5,1491091349,1180,111,5611573
"69135",448,2993,4.5,1091450158,2254,45,4482993
"79127",490,307,4.5,1334940331,267,85,490307
"26837",182,4886,4.5,1054781119,3563,38,1824886
"80939",510,8949,3,1141159120,5354,53,5108949
"89671",580,8228,0.5,1167790945,5124,57,5808228
"89818",582,76251,2.5,1446792711,7289,103,58276251
"92220",597,507,3,941729698,442,20,597507
"91110",590,7143,3,1258422493,4786,72,5907143
"275",3,1371,3,1306463561,1053,80,31371
"67384",436,292,3,833529549,253,2,436292
"46739",307,18,3,1186410788,17,60,30718
"71051",453,3299,1,972621557,2474,25,4533299
"60762",391,4975,2,1030943932,3619,35,3914975
"9097",62,118696,4,1523111252,8599,116,62118696
"15059",96,480,5,964772778,418,24,96480
"88232",570,141,2.5,1181477496,116,59,570141
"38866",267,1240,5,959807517,938,23,2671240
"3066",20,2355,4,1054038063,1756,38,202355
"31025",217,801,3,955944713,629,22,217801
"80937",510,8529,1,1141159436,5213,53,5108529
"19110",122,120466,5,1461562139,8629,106,122120466
"39464",274,1350,3.5,1171826803,1037,58,2741350
"84694",546,3408,4,973588435,2543,25,5463408
"60575",391,1617,4,1030944152,1217,35,3911617
"92912",599,745,4,1498533719,599,112,599745
"30843",216,3298,4,974733402,2473,25,2163298
"17575",111,54001,4,1516143242,6505,115,11154001
"56892",380,48,3,1493423481,44,111,38048
"35952",245,745,3,951183163,599,21,245745
"59735",387,3386,3.5,1094877875,2523,45,3873386
"91621",594,2617,3.5,1108951159,1971,47,5942617
"100000",610,6966,4,1479542691,4655,109,6106966
"52565",343,7256,4,1202061306,4844,63,3437256
"56158",372,157,3,874416773,130,9,372157
"34651",232,59369,3,1234142297,6729,68,23259369
"8872",62,5459,3,1521822660,3880,116,625459
"51148",330,3977,2,1285905497,2962,77,3303977
"62267",413,3753,5,1484439911,2804,110,4133753
"7077",48,2353,3,1127128708,1754,50,482353
"54067",356,37384,5,1229142463,5979,67,35637384
"67923",438,4718,4,1105654091,3454,47,4384718
"78866",489,4356,4,1333832175,3221,85,4894356
"42835",288,3784,3,997199552,2823,29,2883784
"60353",390,3174,4,1250274163,2390,71,3903174
"45117",298,54995,2.5,1447598882,6539,103,29854995
"3534",21,95441,3.5,1419794434,7902,99,2195441
"77976",484,551,4,1342295041,483,86,484551
"22169",147,2302,2.5,1203267708,1712,63,1472302
"65559",420,8622,4,1218207682,5245,65,4208622
"50108",323,260,4.5,1422640069,224,99,323260
"9091",62,115680,4,1521932302,8531,116,62115680
"82460",523,62336,5,1503126357,6842,113,52362336
"12203",75,541,4,1158989785,474,56,75541
"59868",387,4699,2,1095311216,3440,45,3874699
"1699",17,1193,4.5,1305696771,895,80,171193
"58291",381,3552,2,1167542659,2650,57,3813552
"6777",45,3394,3,1020803145,2531,33,453394
"25732",177,88125,5,1435524925,7626,101,17788125
"19705",129,1136,3.5,1167375403,862,57,1291136
"75466",477,419,3.5,1201159933,363,63,477419
"59407",387,1208,5,1094875238,908,45,3871208
"12145",74,8873,4,1207501751,5323,64,748873
"69819",448,69757,2.5,1325520450,7058,83,44869757
"97944",606,3978,3.5,1177506842,2963,59,6063978
"7358",50,117529,1.5,1514842744,8572,115,50117529
"21315",140,2501,4,942924980,1881,20,1402501
"8206",57,1206,4,965798685,906,24,571206
"66899",432,3156,3,1335139782,2376,85,4323156
"54674",361,1393,3.5,1204047992,1072,63,3611393
"68214",438,48516,4.5,1162175590,6298,56,43848516
"47186",307,3476,3.5,1193172104,2596,61,3073476
"28561",198,4995,4,1034136695,3635,35,1984995
"33830",230,4370,4,1196305157,3229,62,2304370
"66044",425,2105,3,1085490951,1566,44,4252105
"82710",525,1923,3,1476476618,1403,108,5251923
"84272",539,6377,5,1332475028,4354,84,5396377
"50849",328,8464,3,1494212262,5190,111,3288464
"50681",328,293,3.5,1494210791,254,111,328293
"21939",143,40581,2,1444880466,6036,103,14340581
"56277",372,1171,3,874416360,876,9,3721171
"12685",80,91500,4.5,1377308401,7749,92,8091500
"16989",107,231,3,832003701,197,2,107231
"89701",580,32587,5,1167673994,5834,57,58032587
"27808",188,1088,4,962560253,826,23,1881088
"65812",424,2918,3.5,1457843981,2194,105,4242918
"95879",601,1203,5,1521398258,904,116,6011203
"85479",555,1390,4,978747416,1069,26,5551390
"90867",590,2706,2.5,1258416588,2030,72,5902706
"96096",602,761,3,840876597,606,3,602761
"8985",62,63992,1,1528934225,6888,117,6263992
"77331",483,912,4,1215872942,694,65,483912
"7918",53,880,5,1237748077,668,69,53880
"44174",294,1858,2,966596327,1360,24,2941858
"56808",378,3949,3.5,1445347508,2941,103,3783949
"37418",249,185029,4.5,1537293500,9681,118,249185029
"82890",525,8360,3,1476476263,5150,108,5258360
"93978",599,5016,3,1519243183,3647,115,5995016
"93948",599,4886,2.5,1498515011,3563,112,5994886
"91557",594,786,5,1108975343,621,47,594786
"93025",599,1200,5,1498533615,901,112,5991200
"18913",122,2571,5,1461561331,1938,106,1222571
"51997",338,177765,2.5,1530148369,9603,117,338177765
"38159",261,4878,5,1404881418,3557,96,2614878
"20378",135,587,4,1009691307,505,31,135587
"36768",249,7438,4.5,1517106774,4926,115,2497438
"34947",234,586,2,1004409662,504,30,234586
"95683",600,4995,3,1237711025,3635,69,6004995
"79682",495,64614,4.5,1458635310,6905,105,49564614
"64643",414,54281,3.5,1283876331,6516,76,41454281
"58086",380,176371,4,1508022982,9586,113,380176371
"77845",483,76077,4,1415577493,7283,98,48376077
"9024",62,87430,3.5,1525555156,7609,116,6287430
"4923",31,1356,4,850466719,1043,5,311356
"94016",599,5283,2.5,1498517488,3774,112,5995283
"42356",288,1372,3.5,1054569602,1054,38,2881372
"81395",514,59369,4,1533872847,6729,118,51459369
"38751",266,1298,5,944891503,995,20,2661298
"67997",438,5792,4,1105654036,4059,47,4385792
"61251",401,68954,4,1510449295,7022,114,40168954
"67446",436,551,4,833529993,483,2,436551
"78015",484,1407,3.5,1342296340,1082,86,4841407
"79369",492,799,4,863976485,627,7,492799
"5019",32,1198,5,856737270,899,6,321198
"22568",153,106696,2.5,1525552648,8285,116,153106696
"7425",51,7,4,1230932700,6,68,517
"12572",80,4223,4,1377308627,3133,92,804223
"12818",82,2006,2,1084463776,1480,43,822006
"38085",260,5902,2,1109410844,4111,48,2605902
"56264",372,1079,4,874415251,818,9,3721079
"56524",375,2762,5,1225314338,2077,67,3752762
"62953",414,1957,3,961517121,1433,23,4141957
"10038",66,903,4.5,1099187616,685,46,66903
"1949",18,3147,4,1455231412,2370,105,183147
"100226",610,50872,5,1493846461,6388,111,61050872
"41798",284,432,3,832786975,376,2,284432
"67998",438,5803,3,1105654270,4065,47,4385803
"29058",200,2797,4,1229878170,2102,67,2002797
"2778",19,2641,3,965703727,1986,24,192641
"65918",425,337,4,1085477787,295,44,425337
"34077",232,4039,3,1218169222,3016,65,2324039
"65607",421,1203,4.5,1311494567,904,81,4211203
"62190",412,1784,4,939114177,1321,19,4121784
"18060",113,2135,5,980051522,1592,26,1132135
"57863",380,79057,4,1493420988,7352,111,38079057
"52450",341,111617,4.5,1439751285,8413,102,341111617
"29108",200,4246,3.5,1229878716,3152,67,2004246
"44235",294,2268,3,966597541,1686,24,2942268
"67695",438,1370,4.5,1105664205,1052,47,4381370
"13190",84,527,5,857653594,461,6,84527
"98500",607,337,3,964744628,295,24,607337
"61673",408,79592,4,1468253547,7374,107,40879592
"7451",51,442,1.5,1230932616,385,68,51442
"55634",368,1969,2,971274103,1445,25,3681969
"3608",21,115617,4,1441393075,8528,102,21115617
"52103",339,3462,4,1460182248,2586,106,3393462
"13503",88,1597,2.5,1331420161,1198,84,881597
"32361",221,1260,4.5,1119984162,958,49,2211260
"31848",219,5418,4.5,1194686725,3849,62,2195418
"91639",594,3578,4.5,1109037101,2670,47,5943578
"85647",555,2436,4,978747454,1833,26,5552436
"52397",340,349,4,848666375,307,4,340349
"7307",50,81562,2,1514239099,7437,114,5081562
"41679",282,51662,3.5,1378498783,6416,92,28251662
"48998",318,154,3,1419695340,127,99,318154
"18064",113,2340,1,980051894,1744,26,1132340
"14554",91,3994,2,1112716622,2978,48,913994
"99428",608,7439,5,1117503689,4927,49,6087439
"65674",422,2841,3,1010279788,2134,31,4222841
"42054",287,3398,3.5,1110230815,2535,48,2873398
"78846",489,4017,3,1333658343,2997,85,4894017
"36803",249,27801,4,1415415796,5689,98,24927801
"91093",590,6787,4,1258429186,4561,72,5906787
"24016",166,8798,5,1188774246,5294,61,1668798
"87611",564,73266,4,1481817666,7203,109,56473266
"94745",599,74668,3.5,1519179845,7251,115,59974668
"37838",256,56174,4,1446580523,6613,103,25656174
"87416",563,49286,3.5,1449288484,6335,104,56349286
"31674",219,1917,3,1194931811,1397,62,2191917
"24585",169,8360,5,1092373232,5150,45,1698360
"2645",19,2014,2,965707669,1488,24,192014
"55221",367,440,4,997812283,383,29,367440
"19401",125,72226,5,1474294644,7163,108,12572226
"62800",414,1371,3,961515325,1053,23,4141371
"95501",600,2642,3.5,1237715897,1987,69,6002642
"97385",606,92,3.5,1171365342,81,58,60692
"72436",468,253,4,831400480,217,2,468253
"78536",489,431,2.5,1333231708,375,85,489431
"21592",140,6484,2.5,1096909124,4400,45,1406484
"22286",150,58,3,854203163,52,5,15058
"48234",312,5881,4,1043177889,4098,37,3125881
"30540",213,2402,4.5,1316194645,1801,82,2132402
"66330",427,5308,2.5,1053070561,3790,38,4275308
"24509",169,5151,4,1070250779,3718,41,1695151
"37843",256,60069,4.5,1446579979,6755,103,25660069
"87004",561,80463,4,1491092356,7396,111,56180463
"6395",43,500,5,848993793,436,4,43500
"34745",232,76251,4.5,1272846205,7289,75,23276251
"16069",104,3671,3.5,1146222433,2729,54,1043671
"85247",554,1358,3,944902514,1045,20,5541358
"79519",495,551,3.5,1458635579,483,105,495551
"39508",274,1639,3.5,1171756029,1230,58,2741639
"32478",221,3983,5,1118246873,2967,49,2213983
"14401",91,2096,3,1112718163,1558,48,912096
"75694",477,2798,0.5,1201158502,2103,63,4772798
"4814",29,3681,4,1307907026,2739,80,293681
"8696",59,2020,5,953610464,1494,22,592020
"4270",28,1101,3,1234516135,838,68,281101
"28818",199,3868,3.5,1401308851,2887,96,1993868
"31097",217,1256,2,955943259,954,22,2171256
"95118",600,72,1,1237760885,64,69,60072
"39563",274,2005,4,1223524676,1479,66,2742005
"26058",181,457,4,845469365,398,4,181457
"1770",17,80463,4,1305696734,7396,80,1780463
"47350",307,5572,2,1186085900,3949,60,3075572
"7430",51,93,3,1230931640,82,68,5193
"18743",119,140711,1.5,1459195688,9005,105,119140711
"58163",381,1036,2,1164877369,793,57,3811036
"22246",149,1129,2,902084874,857,13,1491129
"71572",462,377,1,1154037677,334,55,462377
"84935",552,95,1.5,1111473067,84,48,55295
"89707",580,34048,4,1167792727,5915,57,58034048
"46397",305,69481,5,1460135920,7043,105,30569481
"10868",68,3254,4.5,1158535856,2439,56,683254
"9864",64,6711,4,1161520401,4522,56,646711
"20976",139,8528,1,1453924591,5212,104,1398528
"39206",273,466,4,835860928,404,2,273466
"19712",129,1517,3.5,1167376485,1153,57,1291517
"53628",354,1092,3.5,1200953474,830,63,3541092
"72010",463,1320,4,1145459413,1008,53,4631320
"43886",292,95167,3,1421974452,7888,99,29295167
"45216",298,69757,2,1447598326,7058,103,29869757
"33834",230,5459,4,1196305078,3880,62,2305459
"29051",200,2599,3,1229876430,1959,67,2002599
"4240",28,553,3,1242032366,485,69,28553
"90739",590,1517,3.5,1258416603,1153,72,5901517
"46727",306,167018,2.5,1518380526,9423,115,306167018
"89103",577,1129,4,945967093,857,20,5771129
"94806",599,85881,3.5,1498542530,7553,112,59985881
"35224",237,2378,3,1410630355,1779,97,2372378
"95711",600,5878,4.5,1237742723,4095,69,6005878
"24909",177,47,4.5,1435533571,43,101,17747
"31325",217,2424,3,955944401,1823,22,2172424
"53473",352,115210,4.5,1493674763,8523,111,352115210
"16662",105,63113,4,1446750690,6869,103,10563113
"10194",66,3108,4.5,1113190044,2348,48,663108
"41235",279,152077,3,1506395003,9203,113,279152077
"89641",580,6874,5,1167673986,4607,57,5806874
"92735",599,274,1,1498503536,236,112,599274
"80988",511,107406,3.5,1522154716,8304,116,511107406
"3409",21,8984,4.5,1403459871,5380,96,218984
"4697",28,57669,4,1234338182,6659,68,2857669
"43664",292,3476,2,1015375411,2596,32,2923476
"14469",91,2797,3,1112711087,2102,48,912797
"48890",317,7156,5,1430598384,4794,101,3177156
"75302",475,58559,3.5,1498029377,6693,112,47558559
"98901",608,1409,2.5,1117504965,1084,49,6081409
"61134",399,1262,3.5,1167222111,960,57,3991262
"80679",509,56174,3.5,1435993585,6613,102,50956174
"76482",480,2115,5,1179162386,1575,59,4802115
"27707",187,6975,4.5,1161849865,4662,56,1876975
"72553",469,1090,4,965846279,828,24,4691090
"40944",275,5299,1,1049076367,3785,38,2755299
"28031",192,590,4,835128551,508,2,192590
"24022",166,32587,5,1189037833,5834,61,16632587
"94697",599,66171,2.5,1519535068,6949,115,59966171
"73466",474,1272,4,1092920253,970,45,4741272
"74232",474,4144,3,1063468746,3083,40,4744144
"29571",202,1580,4,974921336,1182,25,2021580
"44356",294,3396,4,966595050,2533,24,2943396
"61113",398,58293,1.5,1311207462,6676,81,39858293
"99671",610,2076,5,1493850307,1540,111,6102076
"65246",418,4246,0.5,1461868092,3152,106,4184246
"24653",171,260,4,866904192,224,7,171260
"75413",476,539,4,835021853,472,2,476539
"27790",187,51662,2.5,1180301582,6416,59,18751662
"66551",428,3744,3,1111523975,2798,48,4283744
"61568",407,54286,3.5,1424349573,6517,100,40754286
"14309",91,1257,2,1112713006,955,48,911257
"80213",504,4447,3.5,1072066064,3282,41,5044447
"1903",18,1784,3.5,1456672335,1321,105,181784
"8439",57,3044,4,969755084,2295,24,573044
"93947",599,4881,3,1498521747,3560,112,5994881
"81320",514,4396,2.5,1534114332,3248,118,5144396
"10263",66,5952,5,1093747320,4131,45,665952
"47150",307,3004,2,1186085715,2261,60,3073004
"26124",182,141,4,1055155137,116,39,182141
"12580",80,4963,4.5,1377308707,3609,92,804963
"7929",53,2686,5,1237748068,2014,69,532686
"26495",182,2551,4.5,1055153092,1922,39,1822551
"68613",447,356,4,836960873,314,2,447356
"93213",599,1735,3,1498525475,1300,112,5991735
"43600",292,2167,3,990062689,1622,28,2922167
"34415",232,34271,3.5,1218169744,5924,65,23234271
"84262",539,2502,2.5,1332474924,1882,84,5392502
"79310",492,63,3,863976526,56,7,49263
"5694",41,1569,2,1458939387,1177,105,411569
"13496",88,69,3.5,1331420307,61,84,8869
"200",1,3034,5,964982791,2285,24,13034
"87654",564,106782,3,1478453646,8287,109,564106782
"12522",79,2944,4,975281934,2214,25,792944
"65071",415,6016,4.5,1382469973,4170,93,4156016
"31964",219,39292,3.5,1195259204,6014,62,21939292
"65216",418,1036,4,1461867916,793,106,4181036
"43690",292,3836,4.5,1293562724,2864,78,2923836
"588",6,46,4,845554551,42,4,646
"35606",240,172,5,849122551,144,4,240172
"90016",585,2959,5,1307417775,2224,80,5852959
"59493",387,1483,3.5,1186729013,1132,60,3871483
"91723",594,8643,5,1108975896,5254,47,5948643
"42165",288,370,3.5,1054568955,328,38,288370
"43571",292,1393,4,990062625,1072,28,2921393
"82447",523,31658,5,1503125963,5777,113,52331658
"40644",275,953,5,1049079179,733,38,275953
"25167",177,2291,2,1435534136,1703,101,1772291
"99781",610,3949,3.5,1493844890,2941,111,6103949
"12449",78,2571,4.5,1252575194,1938,71,782571
"59367",387,1025,3,1095041386,783,45,3871025
"48011",311,3996,3,1057854319,2979,39,3113996
"37256",249,103141,4,1389217580,8171,94,249103141
"80194",504,2859,4.5,1064451621,2145,40,5042859
"61500",405,8950,4,1298431769,5355,79,4058950
"84853",551,5816,4,1504925719,4070,113,5515816
"64370",414,27788,2.5,1216150390,5686,65,41427788
"30541",213,2409,3.5,1316197173,1808,82,2132409
"76377",480,1214,5,1179160557,914,59,4801214
"41139",279,7438,2,1506395304,4926,113,2797438
"24595",170,95,3,840473046,84,3,17095
"20047",132,1917,3,1157922785,1397,56,1321917
"27733",187,8874,5,1161849541,5324,56,1878874
"95880",601,1207,4,1521467858,907,116,6011207
"14967",95,3690,2,1043339908,2748,37,953690
"82139",520,7373,4,1326611053,4909,83,5207373
"25226",177,3034,4,1435535839,2285,101,1773034
"22558",153,95510,0.5,1525551656,7909,116,15395510
"100725",610,116799,4.5,1493849263,8552,111,610116799
"38529",265,531,3,965316554,464,24,265531
"49526",318,63082,3.5,1256504199,6868,72,31863082
"59559",387,2067,4,1094877909,1531,45,3872067
"60918",393,76251,0.5,1430506760,7289,101,39376251
"19269",125,2387,4.5,1474382209,1787,108,1252387
"91732",595,509,5,938807350,444,19,595509
"2490",19,1215,3,965706068,915,24,191215
"43323",290,1358,4,974943069,1045,25,2901358
"90805",590,2133,2.5,1258417227,1590,72,5902133
"43649",292,3114,4,1015374655,2353,32,2923114
"5144",33,1719,5,939715485,1289,19,331719
"96929",603,3614,3,963176386,2689,23,6033614
"82457",523,56757,5,1503127481,6629,113,52356757
"17375",111,3861,2.5,1516144092,2882,115,1113861
"15808",103,8376,5,1431968854,5163,101,1038376
"69246",448,3760,2.5,1085749829,2809,44,4483760
"56142",372,39,3,874417086,35,9,37239
"86543",560,105954,3.5,1469657518,8268,107,560105954
"87264",562,8874,2.5,1368892382,5324,90,5628874
"51392",332,849,2,1352670933,656,88,332849
"68790",448,1011,4,1019125583,769,33,4481011
"52669",345,1127,3.5,1342827653,855,86,3451127
"75546",477,1222,5,1200940569,922,63,4771222
"50161",323,7153,2.5,1422640081,4791,99,3237153
"15787",103,5952,3.5,1431970503,4131,101,1035952
"7154",50,1252,4,1523039137,950,116,501252
"2125",18,64614,3.5,1455059693,6905,105,1864614
"45740",304,58,4,899026578,52,13,30458
"86900",561,7387,4,1491092191,4918,111,5617387
"23568",160,3147,4,976799220,2370,26,1603147
"63404",414,3396,4,961595327,2533,23,4143396
"46542",305,111364,0.5,1531480432,8408,117,305111364
"62692",414,1088,3,961514273,826,23,4141088
"43553",292,1193,2.5,1265680094,895,73,2921193
"17863",111,167746,3.5,1516468575,9434,115,111167746
"17343",111,2694,3,1518903909,2021,115,1112694
"88328",570,1573,2.5,1181478144,1180,59,5701573
"72222",465,1617,5,959895821,1217,23,4651617
"48351",313,1371,4,1030475005,1053,34,3131371
